CODIGO,PROVINCIA,DISTRITO,UNIDADE SANITÁRIA,CLASSIFICAÇÃO,NÍVEL,TIPO DE US,Tipo,Maternidade,Camas Maternidade,Camas Internamento,Camas Total
1071305,Sofala,Nhamatanda,CS Mutondo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,0,3
1071312,Sofala,Nhamatanda,CS Nharchonga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1071313,Sofala,Nhamatanda,CS Siluvo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1071318,Sofala,Nhamatanda,CS Tica,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1071357,Sofala,Nhamatanda,CS Vinho,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1071301,Sofala,Nhamatanda,HR Nhamatanda,HR - Hospital Rurais,Nível Secundário,Hospital Rural  (Tipo US),HosPital,não,25,70,95
1071306,Sofala,Nhamatanda,PS Mbimbir,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1071310,Sofala,Nhamatanda,PS Muda,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1071311,Sofala,Nhamatanda,PS Nhampoca,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,sim,0,,0
1071317,Sofala,Nhamatanda,PS Siluvo Pedreira,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1041618,Zambezia,Nicoadala,CS Amorro,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041606,Zambezia,Nicoadala,CS Domela,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1041609,Zambezia,Nicoadala,CS Ilalane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041613,Zambezia,Nicoadala,CS Licuar,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1041614,Zambezia,Nicoadala,CS Namacata,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1041617,Zambezia,Nicoadala,CS Nicoadala-Sede,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,20,30,50
1041620,Zambezia,Nicoadala,CS Quinta Girassol,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041612,Zambezia,Nicoadala,PS Marrongane,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,3,0,3
1011509,Niassa,Nipepe,CS Cheia Cheia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,1,4
1011506,Niassa,Nipepe,CS Manlia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,2,5
1011513,Niassa,Nipepe,CS Metarica Lurio,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,2,5
1011510,Niassa,Nipepe,CS Muluco,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,1,4
1011508,Niassa,Nipepe,CS Napalave,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,1,3
1011514,Niassa,Nipepe,CS Natil,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,1,3
1011507,Niassa,Nipepe,CS Nipepe,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,5,2,7
1011515,Niassa,Nipepe,CS Nveriua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,1,3
1011502,Niassa,Nipepe,CS Uachila,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,2,5
1110214,Maputo Cidade,Nlhamankulo,CS Chamanculo,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1110206,Maputo Cidade,Nlhamankulo,CS José Macamo,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1110208,Maputo Cidade,Nlhamankulo,CS No 14,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1110207,Maputo Cidade,Nlhamankulo,CS Villas,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1110212,Maputo Cidade,Nlhamankulo,CS Xipamanine,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,sim,27,4,31
1110201,Maputo Cidade,Nlhamankulo,HG Chamanculo,HG - Hospital Gerais,Nível Secundário,Hospital Geral (Tipo US),HosPital,sim,46,6,52
1110202,Maputo Cidade,Nlhamankulo,HG José Macamo,HG - Hospital Gerais,Nível Secundário,Hospital Geral (Tipo US),HosPital,sim,68,301,369
1021509,Cabo Delgado,Palma,CS Maganja,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1021507,Cabo Delgado,Palma,CS Muite,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,1,0,1
1021508,Cabo Delgado,Palma,CS Olumbe,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,1,4
1021506,Cabo Delgado,Palma,CS Palma,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,17,40,57
1021510,Cabo Delgado,Palma,CS Pundanhari,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,1,2,3
1021511,Cabo Delgado,Palma,CS Quionga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,2,4
1081205,Inhambane,Panda,CS Chivalo,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1081206,Inhambane,Panda,CS Inhassune,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,5,6,11
1081209,Inhambane,Panda,CS Jojo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1081207,Inhambane,Panda,CS Massalane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1081208,Inhambane,Panda,CS Mawayela,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1081210,Inhambane,Panda,CS Panda,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,9,21,30
1041715,Zambezia,Pebane,CS 7 de Abril,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1041737,Zambezia,Pebane,CS Alto Maganha,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041716,Zambezia,Pebane,CS Impaca,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041708,Zambezia,Pebane,CS Magiga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041709,Zambezia,Pebane,CS Malema,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041710,Zambezia,Pebane,CS Mihecue,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041711,Zambezia,Pebane,CS Mulela,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041712,Zambezia,Pebane,CS Muligode,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041713,Zambezia,Pebane,CS Naburi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,8,12,20
1041706,Zambezia,Pebane,CS Pebane-Sede,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,10,28,38
1041757,Zambezia,Pebane,CS Pele-Pele,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041717,Zambezia,Pebane,CS Tomea,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041736,Zambezia,Pebane,CS Txalalane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041707,Zambezia,Pebane,PS Cutal,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1020106,Cabo Delgado,Pemba,CS B. Cariocó,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,8,2,10
1020109,Cabo Delgado,Pemba,CS B. Cimento,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,0,4,4
1020110,Cabo Delgado,Pemba,CS B. Eduardo Mondlane,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,10,0,10
1020107,Cabo Delgado,Pemba,CS B. Ingonane,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,7,0,7
1020112,Cabo Delgado,Pemba,CS B. Muxara,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,5,0,5
1020151,Cabo Delgado,Pemba,CS Chuiba,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,4,0,4
1020111,Cabo Delgado,Pemba,CS Mahate,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,6,0,6
1020108,Cabo Delgado,Pemba,CS Natite,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,10,10,20
1020113,Cabo Delgado,Pemba,CS Paquite,Centro de Saúde Urbano Tipo C,Nível Primário,Centro de Saúde Urbano,CS,sim,9,0,9
1020100,Cabo Delgado,Pemba,HP Pemba,HP - Hospital Provincial,Nível Terciário,Hospital Provincial (Tipo US),HosPital,sim,52,267,319
1040106,Zambezia,Quelimane,CS 17 De Setembro,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,sim,14,0,14
1040107,Zambezia,Quelimane,CS 24 de Julho,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,12,0,12
1040109,Zambezia,Quelimane,CS 4 de Dezembro,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1040114,Zambezia,Quelimane,CS Chabeco,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1040108,Zambezia,Quelimane,CS Coalane,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,8,0,8
1040119,Zambezia,Quelimane,CS Estação Malanha,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,3,0,3
1040117,Zambezia,Quelimane,CS Incidua,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,sim,5,0,5
1040125,Zambezia,Quelimane,CS Inhangulue,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,4,0,4
1040120,Zambezia,Quelimane,CS Ionge,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,3,0,3
1040121,Zambezia,Quelimane,CS Madal,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,3,0,3
1040122,Zambezia,Quelimane,CS Maquival Sede,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,6,0,6
1040123,Zambezia,Quelimane,CS Maquival-Rio,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,3,0,3
1040116,Zambezia,Quelimane,CS Micajune,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,sim,6,0,6
1040111,Zambezia,Quelimane,CS Namuinho,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,sim,6,0,6
1040112,Zambezia,Quelimane,CS Sangarivera,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1040115,Zambezia,Quelimane,CS Santo Egidio,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,0,0,0
1040124,Zambezia,Quelimane,CS Varela,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,4,0,4
1040101,Zambezia,Quelimane,HC Quelimane,Hospital Central,Nível Quaternário,Hospital Central (Tipo US),HosPital,sim,12,604,616
1040100,Zambezia,Quelimane,HG Quelimane,HG - Hospital Gerais,Nível Secundário,Hospital Geral (Tipo US),HosPital,sim,60,166,226
1040110,Zambezia,Quelimane,PS Cadeia Civil,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1040118,Zambezia,Quelimane,PS Zalala Mar,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1021710,Cabo Delgado,Quissanga,CS Bilibiza,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,5,7,12
1021707,Cabo Delgado,Quissanga,CS Cagembe,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1021708,Cabo Delgado,Quissanga,CS Mahate,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,3,6
1021712,Cabo Delgado,Quissanga,CS Nacoba,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,1,4
1021709,Cabo Delgado,Quissanga,CS Namaluco,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,Sim,0,0,0
1021706,Cabo Delgado,Quissanga,CS Quissanga,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,5,25,30
1021711,Cabo Delgado,Quissanga,CS Tororo,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,Sim,0,2,2
1032009,Nampula,Rapale,CS Caramaja,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,3,1,4
1032011,Nampula,Rapale,CS Mutive,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,6,1,7
1032022,Nampula,Rapale,CS Muleheia,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,0,2,2
1032012,Nampula,Rapale,CS Mutovo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,1,5
1032008,Nampula,Rapale,CS Namaita,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,7,13,20
1032017,Nampula,Rapale,CS Namucaua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,1,7
1032018,Nampula,Rapale,CS Natoa,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1032006,Nampula,Rapale,CS Rapale,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,8,23,31
1032107,Nampula,Ribaue,CS Chica,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,6,2,8
1032113,Nampula,Ribaue,CS Cunle,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,1,7
1032108,Nampula,Ribaue,CS Lapala Estação,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,7,1,8
1032106,Nampula,Ribaue,CS Lapala Monapo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,10,26,36
1032110,Nampula,Ribaue,CS Namiconha,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,2,8
1032111,Nampula,Ribaue,CS Riane,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,6,2,8
1032101,Nampula,Ribaue,HR Ribaue,HR - Hospital Rurais,Nível Secundário,Hospital Rural  (Tipo US),HosPital,sim,20,2,22
1032112,Nampula,Ribaue,PS ESC.BAS.AGRARIA,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,40,40
1032109,Nampula,Ribaue,PS Mecuasse,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,sim,6,0,6
1011606,Niassa,Sanga,CS 7 De Setembro,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,8,24,32
1011616,Niassa,Sanga,CS Chitula,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,0,2
1011607,Niassa,Sanga,CS Licole,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,0,2
1011608,Niassa,Sanga,CS Lumbiza,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,5,0,5
1011609,Niassa,Sanga,CS Macaloge,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,6,0,6
1011610,Niassa,Sanga,CS Madjedje (II Congresso),Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1011611,Niassa,Sanga,CS Malemia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,0,3
1011612,Niassa,Sanga,CS Maumbica,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,0,2
1011613,Niassa,Sanga,CS Mbemba,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,4,0,4
1011614,Niassa,Sanga,CS Nansinhenje,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,0,3
1011618,Niassa,Sanga,CS Ngongote,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,0,2
1011615,Niassa,Sanga,CS Unango-Velho,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1060994,Manica,Sussundenga,CS Bunga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1060995,Manica,Sussundenga,CS Darue,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1060911,Manica,Sussundenga,CS Dombe,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1060918,Manica,Sussundenga,CS Ifloma,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,1,0,1
1060912,Manica,Sussundenga,CS Mavuzi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,1,0,1
1060919,Manica,Sussundenga,CS Muhoa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,1,0,1
1060908,Manica,Sussundenga,CS Munhinga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,8,0,8
1060914,Manica,Sussundenga,CS Mutarara,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1060909,Manica,Sussundenga,CS Nhambamba,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1060910,Manica,Sussundenga,CS Rotanda,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1060917,Manica,Sussundenga,CS Rupisse,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1060913,Manica,Sussundenga,CS Sembezea,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,13,0,13
1060906,Manica,Sussundenga,CS Sussundenga,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,18,32,50
1061006,Manica,Tambara,CS Búzua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1061011,Manica,Tambara,CS Campange,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1061012,Manica,Tambara,CS Miteme,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1061007,Manica,Tambara,CS Nhacafula,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1061010,Manica,Tambara,CS Nhacalapho,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1061008,Manica,Tambara,CS Nhacolo,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,12,0,12
1061009,Manica,Tambara,CS Sabeta,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1050119,Tete,Tete,CS Canjanda,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,sim,0,0,0
1050120,Tete,Tete,CS Degue,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1050107,Tete,Tete,CS Mpadue,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1050109,Tete,Tete,CS Nº 1 - Bairro Magaia,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1050110,Tete,Tete,CS Nº 2 - Bairro Matundo,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,sim,0,0,0
1050111,Tete,Tete,CS Nº 3 - Bairro Manyanga,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1050106,Tete,Tete,CS Nº 4 - Bairro Muthemba,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,sim,0,0,0
1050100,Tete,Tete,HP Tete,HP - Hospital Provincial,Nível Terciário,Hospital Provincial (Tipo US),HosPital,sim,46,215,261
1050122,Tete,Tete,PS Base Aérea,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1050118,Tete,Tete,PS Cadeia,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1051506,Tete,Tete,CS Mufa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1050414,Tete,Tsangano,CS Banga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1051210,Tete,Tsangano,CS Chinvano,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1050209,Tete,Tsangano,CS Fonte Boa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1051206,Tete,Tsangano,CS Kalipale,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1051209,Tete,Tsangano,CS Maconge,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1051207,Tete,Tsangano,CS Ntengombalame,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1051208,Tete,Tsangano,CS Tsangano,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,5,12,17
1061103,Manica,Vanduzi,CS Chigodole,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,8,0,8
1061107,Manica,Vanduzi,CS Dangalenga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1061108,Manica,Vanduzi,CS IAC,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,10,0,10
1061105,Manica,Vanduzi,CS Manaoquera,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1061104,Manica,Vanduzi,CS Matsinho,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1060727,Manica,Vanduzi,CS Mucombezi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,8,0,8
1061106,Manica,Vanduzi,CS Pungue Sul,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1061102,Manica,Vanduzi,CS Vanduzi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,8,18,26
1081306,Inhambane,Vilanculos,CS Belane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1081313,Inhambane,Vilanculos,CS Chibuene,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,0,3
1081315,Inhambane,Vilanculos,CS Chichocane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1081309,Inhambane,Vilanculos,CS Machaniça,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1081314,Inhambane,Vilanculos,CS Macunhe,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1081307,Inhambane,Vilanculos,CS Mapinhane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1081311,Inhambane,Vilanculos,CS Muabsa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1081308,Inhambane,Vilanculos,CS Pambara,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
